CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,DECAYED,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2,height_km,latitude,longitude,velocity_kms,id
2.0,GENERATED VIA SPACE-TRACK.ORG API,2020-10-21T06:26:09,18 SPCS,STARLINK-65,2019-029AT,EARTH,TEME,UTC,SGP4,2020-10-21T01:35:09.981600,16.33268807,0.0006998,52.9911,314.6487,54.336,308.5648,0,U,44276,999,7874,0.0015821,0.10298997,1.2247e-05,6561.906,88.166,188.363,179.179,PAYLOAD,LARGE,US,2019-05-24,AFETR,2020-10-21,1,2857539,163945078,0 STARLINK-65,1 44276U 19029AT  20295.06608775  .10298997  12247-4  15821-2 0  9995,2 44276  52.9911 314.6487 0006998  54.3360 308.5648 16.33268807 78742,,,,,5eed7714096e590006985637
2.0,GENERATED VIA SPACE-TRACK.ORG API,2020-09-10T21:12:49,18 SPCS,STARLINK-56,2019-029BA,EARTH,TEME,UTC,SGP4,2020-09-10T05:05:57.835680,16.30933978,0.0011081,52.9873,144.6174,245.6054,114.6761,0,U,44283,999,7250,0.00078158,0.04079276,1.2086e-05,6568.168,88.292,197.311,182.754,PAYLOAD,LARGE,US,2019-05-24,AFETR,2020-09-10,1,2818987,161111459,0 STARLINK-56,1 44283U 19029BA  20254.21247495 +.04079276 +12086-4 +78158-3 0  9997,2 44283 052.9873 144.6174 0011081 245.6054 114.6761 16.30933978072500,,,,,5eed7714096e590006985638
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-05-03T22:36:12,18 SPCS,STARLINK-80,2019-029AZ,EARTH,TEME,UTC,SGP4,2022-05-03T18:33:47.809728,16.27325173,0.001076,52.9933,197.4861,338.9386,21.6301,0,U,44282,999,16484,0.003768,0.14007298,1.2185e-05,6577.875,88.489,206.818,192.662,PAYLOAD,LARGE,US,2019-05-24,AFETR,2022-05-04,1,3427255,202605062,0 STARLINK-80,1 44282U 19029AZ  22123.77347002  .14007298  12185-4  37680-2 0  9999,2 44282  52.9933 197.4861 0010760 338.9386  21.6301 16.27325173164846,,,,,5eed7714096e590006985639
2.0,GENERATED VIA SPACE-TRACK.ORG API,2020-09-27T20:06:09,18 SPCS,STARLINK-73,2019-029BB,EARTH,TEME,UTC,SGP4,2020-09-27T19:13:13.726848,16.36958608,0.0006216,52.9805,52.506,304.81,55.7759,0,U,44284,999,7531,0.0018995,0.1835257,1.2342e-05,6552.042,87.968,177.98,169.834,PAYLOAD,LARGE,US,2019-05-24,AFETR,2020-09-28,1,2836076,162309749,0 STARLINK-73,1 44284U 19029BB  20271.80085332  .18352570  12342-4  18995-2 0  9995,2 44284  52.9805  52.5060 0006216 304.8100  55.7759 16.36958608 75318,,,,,5eed7714096e59000698563a
2.0,GENERATED VIA SPACE-TRACK.ORG API,2020-05-27T09:56:08,18 SPCS,STARLINK-67,2019-029AV,EARTH,TEME,UTC,SGP4,2020-05-27T08:59:56.976864,16.44125369,0.0005497,52.9725,113.8189,260.1827,100.3413,0,U,44278,999,5853,0.001249,0.35214307,1.2466e-05,6532.988,87.584,158.444,151.262,PAYLOAD,LARGE,US,2019-05-24,AFETR,2020-05-27,1,2754782,154608628,0 STARLINK-67,1 44278U 19029AV  20148.37496501  .35214307  12466-4  12490-2 0  9992,2 44278  52.9725 113.8189 0005497 260.1827 100.3413 16.44125369 58533,,,,,5eed7714096e59000698563b
2.0,GENERATED VIA SPACE-TRACK.ORG API,2021-05-21T13:16:10,18 SPCS,STARLINK-64,2019-029AS,EARTH,TEME,UTC,SGP4,2021-05-21T12:17:42.376992,16.3666851,0.0005976,52.9765,6.3365,281.9226,81.9336,0,U,44275,999,11176,0.0016625,0.1553632,1.2295e-05,6552.817,87.984,178.598,170.766,PAYLOAD,LARGE,US,2019-05-24,AFETR,2021-05-21,1,3039707,177591482,0 STARLINK-64,1 44275U 19029AS  21141.51229603  .15536320  12295-4  16625-2 0  9990,2 44275  52.9765   6.3365 0005976 281.9226  81.9336 16.36668510111766,,,,,5eed7714096e59000698563c
2.0,GENERATED VIA SPACE-TRACK.ORG API,2020-09-05T23:56:09,18 SPCS,STARLINK-38,2019-029AX,EARTH,TEME,UTC,SGP4,2020-09-05T23:23:26.123424,16.47885248,0.0006936,52.9948,167.2942,203.6675,156.8897,0,U,44280,999,7181,0.00086033,0.54219169,1.2491e-05,6523.047,87.384,149.436,140.387,PAYLOAD,LARGE,US,2019-05-24,AFETR,2020-09-06,1,2815160,160789876,0 STARLINK-38,1 44280U 19029AX  20249.97460791  .54219169  12491-4  86033-3 0  9990,2 44280  52.9948 167.2942 0006936 203.6675 156.8897 16.47885248 71815,,,,,5eed7714096e59000698563d
2.0,GENERATED VIA SPACE-TRACK.ORG API,2021-03-30T06:36:16,18 SPCS,STARLINK-75,2019-029BD,EARTH,TEME,UTC,SGP4,2021-03-28T09:48:53.639424,16.39813578,0.00066,52.986,191.9313,344.8422,15.2425,0,U,44286,999,10549,0.0014773,0.19980176,1.2469e-05,6544.435,87.815,170.62,161.981,PAYLOAD,LARGE,US,2019-05-24,AFETR,2021-03-28,1,3000112,174467642,0 STARLINK-75,1 44286U 19029BD  21087.40895416  .19980176  12469-4  14773-2 0  9991,2 44286  52.9860 191.9313 0006600 344.8422  15.2425 16.39813578105491,,,,,5eed7714096e59000698563e
2.0,GENERATED VIA SPACE-TRACK.ORG API,2021-10-03T19:16:10,18 SPCS,STARLINK-70,2019-029AY,EARTH,TEME,UTC,SGP4,2021-10-03T18:29:33.814464,16.37521636,0.0009591,52.9794,94.1679,277.7211,83.6915,0,U,44281,999,13247,0.0028672,0.29922206,1.232e-05,6550.541,87.938,178.688,166.123,PAYLOAD,LARGE,US,2019-05-24,AFETR,2021-10-03,1,3142505,186104139,0 STARLINK-70,1 44281U 19029AY  21276.77053026  .29922206  12320-4  28672-2 0  9999,2 44281  52.9794  94.1679 0009591 277.7211  83.6915 16.37521636132473,,,,,5eed7714096e59000698563f
2.0,GENERATED VIA SPACE-TRACK.ORG API,2020-09-16T18:36:09,18 SPCS,STARLINK-35,2019-029AF,EARTH,TEME,UTC,SGP4,2020-09-16T16:58:24.439584,16.41142759,0.0004977,52.9869,110.3679,298.2751,61.7792,0,U,44264,999,7351,0.0011425,0.18133919,1.2437e-05,6540.901,87.743,166.021,159.51,PAYLOAD,LARGE,US,2019-05-24,AFETR,2020-09-16,1,2825149,161504357,0 STARLINK-35,1 44264U 19029AF  20260.70722731  .18133919  12437-4  11425-2 0  9991,2 44264  52.9869 110.3679 0004977 298.2751  61.7792 16.41142759 73517,,,,,5eed7714096e590006985640
2.0,GENERATED VIA SPACE-TRACK.ORG API,2020-09-25T23:06:09,18 SPCS,STARLINK-53,2019-029BM,EARTH,TEME,UTC,SGP4,2020-09-25T22:15:25.690752,16.36544709,0.0003802,52.9797,67.4343,280.7809,81.1246,0,U,44294,999,7600,0.0017204,0.15779032,1.2283e-05,6553.147,87.99,177.503,172.52,PAYLOAD,LARGE,US,2019-05-24,AFETR,2020-09-26,1,2834139,162145066,0 STARLINK-53,1 44294U 19029BM  20269.92738068  .15779032  12283-4  17204-2 0  9996,2 44294  52.9797  67.4343 0003802 280.7809  81.1246 16.36544709 76008,,,,,5eed7714096e590006985641
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1009,2019-074C,EARTH,TEME,UTC,SGP4,2022-11-29T18:58:52.691232,15.06399847,0.0001481,53.054,155.2297,87.4752,272.6406,0,U,44715,999,16849,0.0001062,1.301e-05,0.0,6925.349,95.592,548.24,546.188,PAYLOAD,LARGE,US,2019-11-11,AFETR,,0,3675646,219172297,0 STARLINK-1009,1 44715U 19074C   22333.79088763  .00001301  00000-0  10620-3 0  9990,2 44715  53.0540 155.2297 0001481  87.4752 272.6406 15.06399847168495,551.97843171976,49.63570349585987,-120.81567094283065,7.592394287918366,5eed7714096e590006985642
2.0,GENERATED VIA SPACE-TRACK.ORG API,2021-04-18T14:26:12,18 SPCS,STARLINK-48,2019-029BG,EARTH,TEME,UTC,SGP4,2021-04-18T13:48:16.992288,16.38335892,0.0008484,52.9905,201.5628,323.9147,36.3798,0,U,44289,999,10722,0.0030987,0.35374924,1.2432e-05,6548.37,87.894,175.791,164.679,PAYLOAD,LARGE,US,2019-05-24,AFETR,2021-04-18,1,3020393,175683121,0 STARLINK-48,1 44289U 19029BG  21108.57519667  .35374924  12432-4  30987-2 0  9998,2 44289  52.9905 201.5628 0008484 323.9147  36.3798 16.38335892107222,,,,,5eed7714096e590006985643
2.0,GENERATED VIA SPACE-TRACK.ORG API,2020-10-04T12:46:08,18 SPCS,STARLINK-81,2019-029BK,EARTH,TEME,UTC,SGP4,2020-10-04T12:11:26.209536,16.41939938,0.000403,53.0143,29.8577,69.333,291.2958,0,U,44292,999,7730,0.0018149,0.31824522,1.2439e-05,6538.784,87.701,163.284,158.013,PAYLOAD,LARGE,US,2019-05-24,AFETR,2020-10-04,1,2841884,162721208,0 STARLINK-81,1 44292U 19029BK  20278.50794224  .31824522  12439-4  18149-2 0  9999,2 44292  53.0143  29.8577 0004030  69.3330 291.2958 16.41939938 77304,,,,,5eed7714096e590006985644
2.0,GENERATED VIA SPACE-TRACK.ORG API,2020-08-28T22:36:09,18 SPCS,STARLINK-62,2019-029AR,EARTH,TEME,UTC,SGP4,2020-08-28T21:09:41.066784,16.50508848,0.000946,52.9905,161.8892,249.1018,186.662,0,U,44274,999,7114,0.00014637,0.15076291,1.2601e-05,6516.132,87.245,144.162,131.833,PAYLOAD,LARGE,US,2019-05-24,AFETR,2020-08-28,1,2810377,160315871,0 STARLINK-62,1 44274U 19029F   20241.88172531  .15076291  12601-4  14637-3 0  9995,2 44274  52.9905 161.8892 0009460 249.1018 186.6620 16.50508848 71149,,,,,5eed7714096e590006985645
2.0,GENERATED VIA SPACE-TRACK.ORG API,2020-10-02T06:26:10,18 SPCS,STARLINK-77,2019-029BJ,EARTH,TEME,UTC,SGP4,2020-10-01T18:27:34.776000,16.25812661,0.0010112,53.0062,41.1241,318.4102,41.6168,0,U,44291,999,7689,0.0024473,0.0793768,1.2069e-05,6581.953,88.571,210.474,197.163,PAYLOAD,LARGE,US,2019-05-24,AFETR,2020-10-02,1,2839730,162592350,0 STARLINK-77,1 44291U 19029BJ  20275.76915250  .07937680  12069-4  24473-2 0  9996,2 44291  53.0062  41.1241 0010112 318.4102  41.6168 16.25812661 76899,,,,,5eed7714096e590006985646
2.0,GENERATED VIA SPACE-TRACK.ORG API,2020-09-17T01:36:09,18 SPCS,STARLINK-50,2019-029BC,EARTH,TEME,UTC,SGP4,2020-09-17T00:06:06.467328,16.36583098,0.0009579,52.993,116.6285,284.114,76.386,0,U,44285,999,7454,0.0020645,0.19360053,1.231e-05,6553.044,87.988,181.186,168.632,PAYLOAD,LARGE,US,2019-05-24,AFETR,2020-09-17,1,2825433,161531313,0 STARLINK-50,1 44285U 19029Q   20261.00424152  .19360053  12310-4  20645-2 0  9990,2 44285  52.9930 116.6285 0009579 284.1140  76.3860 16.36583098 74541,,,,,5eed7714096e590006985647
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1010,2019-074D,EARTH,TEME,UTC,SGP4,2022-11-30T04:58:38.924544,15.06399092,0.0001812,53.0538,153.3534,64.7992,295.3185,0,U,44716,999,16854,0.00010886,1.34e-05,0.0,6925.351,95.592,548.471,545.961,PAYLOAD,LARGE,US,2019-11-11,AFETR,,0,3675646,219171049,0 STARLINK-1010,1 44716U 19074D   22334.20739496  .00001340  00000-0  10886-3 0  9991,2 44716  53.0538 153.3534 0001812  64.7992 295.3185 15.06399092168542,553.5673490877389,-22.195023107488606,159.77312127185127,7.584979177599639,5eed7714096e590006985648
2.0,GENERATED VIA SPACE-TRACK.ORG API,2020-09-17T20:16:10,18 SPCS,STARLINK-57,2019-029AL,EARTH,TEME,UTC,SGP4,2020-09-17T17:13:26.774400,16.40563533,0.0007388,52.9866,106.072,275.6248,88.0407,0,U,44269,999,7371,0.0021419,0.31887751,1.2393e-05,6542.44,87.774,169.139,159.472,PAYLOAD,LARGE,US,2019-05-24,AFETR,2020-09-18,1,2826203,161588411,0 STARLINK-57,1 44269U 19029AL  20261.71767100  .31887751  12393-4  21419-2 0  9997,2 44269  52.9866 106.0720 0007388 275.6248  88.0407 16.40563533 73710,,,,,5eed7714096e590006985649
2.0,GENERATED VIA SPACE-TRACK.ORG API,2020-10-03T04:36:08,18 SPCS,STARLINK-79,2019-029BF,EARTH,TEME,UTC,SGP4,2020-10-03T03:37:32.781504,16.35147155,0.001129,53.0185,25.7052,24.5528,336.4797,0,U,44288,999,7724,0.0019591,0.15802477,1.2401e-05,6556.88,88.065,186.148,171.342,PAYLOAD,LARGE,US,2019-05-24,AFETR,2020-10-03,1,2840434,162626918,0 STARLINK-79,1 44288U 19029BF  20277.15107386  .15802477  12401-4  19591-2 0  9999,2 44288  53.0185  25.7052 0011290  24.5528 336.4797 16.35147155 77247,,,,,5eed7714096e59000698564a
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1007,2019-074A,EARTH,TEME,UTC,SGP4,2022-11-30T11:40:40.980288,15.06399078,0.0001744,53.0565,152.107,69.0519,291.0657,0,U,44713,999,16860,0.00010114,1.225e-05,0.0,6925.351,95.592,548.424,546.009,PAYLOAD,LARGE,US,2019-11-11,AFETR,,0,3675646,219171300,0 STARLINK-1007,1 44713U 19074A   22334.48658542  .00001225  00000-0  10114-3 0  9996,2 44713  53.0565 152.1070 0001744  69.0519 291.0657 15.06399078168606,566.177210091244,-51.35133791052966,66.81662785344031,7.577226043933729,5eed7714096e59000698564b
2.0,GENERATED VIA SPACE-TRACK.ORG API,2020-09-16T07:16:09,18 SPCS,STARLINK-78,2019-029BH,EARTH,TEME,UTC,SGP4,2020-09-16T01:30:02.655936,16.31563382,0.0009431,52.9953,114.2818,279.9412,80.2003,0,U,44290,999,7450,0.0025133,0.13881108,1.216e-05,6566.478,88.258,194.536,182.15,PAYLOAD,LARGE,US,2019-05-24,AFETR,2020-09-16,1,2824733,161476205,0 STARLINK-78,1 44290U 19029BH  20260.06253074  .13881108  12160-4  25133-2 0  9997,2 44290  52.9953 114.2818 0009431 279.9412  80.2003 16.31563382 74507,,,,,5eed7714096e59000698564c
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1016,2019-074K,EARTH,TEME,UTC,SGP4,2022-11-30T04:41:22.407936,15.06389836,0.0001682,53.0542,153.3969,70.2196,289.8975,0,U,44722,999,16856,-3.3679e-05,-7.83e-06,0.0,6925.38,95.593,548.41,546.08,PAYLOAD,LARGE,US,2019-11-11,AFETR,,0,3675646,219172551,0 STARLINK-1016,1 44722U 19074K   22334.19539824 -.00000783  00000-0 -33679-4 0  9997,2 44722  53.0542 153.3969 0001682  70.2196 289.8975 15.06389836168561,547.8106793129455,28.92516269814258,-158.0557362480994,7.592489691620256,5eed7714096e59000698564d
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1011,2019-074E,EARTH,TEME,UTC,SGP4,2022-11-30T06:31:32.680992,15.06388613,0.0001905,53.0554,173.0619,59.7128,300.405,0,U,44717,999,16829,9.3594e-06,-1.42e-06,0.0,6925.383,95.593,548.568,545.929,PAYLOAD,LARGE,US,2019-11-11,AFETR,,0,3675646,219171800,0 STARLINK-1011,1 44717U 19074E   22334.27190603 -.00000142  00000-0  93594-5 0  9999,2 44717  53.0554 173.0619 0001905  59.7128 300.4050 15.06388613168290,550.8578828694699,-14.472958751594643,-173.5913596565454,7.58692987209174,5eed7714096e59000698564e
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1015,2019-074J,EARTH,TEME,UTC,SGP4,2022-11-30T04:37:25.822272,15.0639806,0.0001925,53.053,153.4205,64.3106,295.8081,0,U,44721,999,16855,-4.5601e-06,-3.5e-06,0.0,6925.355,95.592,548.553,545.886,PAYLOAD,LARGE,US,2019-11-11,AFETR,,0,3675646,219171301,0 STARLINK-1015,1 44721U 19074J   22334.19265998 -.00000350  00000-0 -45601-5 0  9993,2 44721  53.0530 153.4205 0001925  64.3106 295.8081 15.06398060168559,549.3396730027262,39.161303085994646,-144.9263839758776,7.592936258472526,5eed7714096e59000698564f
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1017,2019-074L,EARTH,TEME,UTC,SGP4,2022-11-30T05:03:58.090464,15.06398311,0.0001869,53.0531,153.3306,68.4993,291.6195,0,U,44723,999,16856,-1.6403e-05,-5.26e-06,0.0,6925.354,95.592,548.513,545.924,PAYLOAD,LARGE,US,2019-11-11,AFETR,,0,3675646,219172298,0 STARLINK-1017,1 44723U 19074L   22334.21108901 -.00000526  00000-0 -16403-4 0  9990,2 44723  53.0531 153.3306 0001869  68.4993 291.6195 15.06398311168569,559.596684815644,-36.64482567025677,143.72669524009416,7.581144485777749,5eed7714096e590006985650
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1013,2019-074G,EARTH,TEME,UTC,SGP4,2022-11-29T22:04:39.248544,15.06397071,0.0001714,53.0537,154.6509,79.4447,280.6735,0,U,44719,999,16964,-2.3041e-05,-6.25e-06,0.0,6925.358,95.592,548.41,546.036,PAYLOAD,LARGE,US,2019-11-11,AFETR,,0,3675646,219172798,0 STARLINK-1013,1 44719U 19074G   22333.91989871 -.00000625  00000-0 -23041-4 0  9990,2 44719  53.0537 154.6509 0001714  79.4447 280.6735 15.06397071169644,552.6080184948214,53.157364903096685,-89.0893099033763,7.592492796986943,5eed7714096e590006985651
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1019,2019-074M,EARTH,TEME,UTC,SGP4,2022-11-30T12:08:34.832544,15.06397202,0.000184,53.0525,152.0134,70.4819,289.6369,0,U,44724,999,16860,9.7744e-05,1.174e-05,0.0,6925.357,95.592,548.496,545.948,PAYLOAD,LARGE,US,2019-11-11,AFETR,,0,3675646,219171050,0 STARLINK-1019,1 44724U 19074M   22334.50595871  .00001174  00000-0  97744-4 0  9994,2 44724  53.0525 152.0134 0001840  70.4819 289.6369 15.06397202168600,547.6587258892268,22.04525197865137,-20.08997328370842,7.591436826580313,5eed7714096e590006985652
2.0,GENERATED VIA SPACE-TRACK.ORG API,2021-12-20T13:26:10,18 SPCS,STARLINK-1023,2019-074R,EARTH,TEME,UTC,SGP4,2021-12-20T08:21:51.524928,16.28816035,0.0011926,53.0564,197.062,249.1406,111.0187,0,U,44728,999,11765,0.0026659,0.11407015,1.1984e-05,6573.86,88.408,203.565,187.886,PAYLOAD,LARGE,US,2019-11-11,AFETR,2021-12-20,1,3245084,192049537,0 STARLINK-1023,1 44728U 19074R   21354.34851302  .11407015  11984-4  26659-2 0  9993,2 44728  53.0564 197.0620 0011926 249.1406 111.0187 16.28816035117659,,,,,5eed7714096e590006985653
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1020,2019-074N,EARTH,TEME,UTC,SGP4,2022-11-30T13:52:05.745792,15.06387357,0.0001621,53.055,171.6947,72.1702,287.9464,0,U,44725,999,16833,-4.4344e-05,-9.42e-06,0.0,6925.387,95.593,548.375,546.13,PAYLOAD,LARGE,US,2019-11-11,AFETR,,0,3675646,219171801,0 STARLINK-1020,1 44725U 19074N   22334.57784428 -.00000942  00000-0 -44344-4 0  9992,2 44725  53.0550 171.6947 0001621  72.1702 287.9464 15.06387357168332,550.7229769186752,42.81077720374015,-26.310398043430386,7.592255767600896,5eed7714096e590006985654
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1024,2019-074S,EARTH,TEME,UTC,SGP4,2022-11-30T11:40:08.354784,15.20528713,0.0003452,52.9983,148.9314,167.0648,193.0436,0,U,44729,999,16860,0.00025466,5.32e-05,0.0,6882.382,94.704,506.623,501.871,PAYLOAD,LARGE,US,2019-11-11,AFETR,,0,3675646,219171551,0 STARLINK-1024,1 44729U 19074S   22334.48620781  .00005320  00000-0  25466-3 0  9993,2 44729  52.9983 148.9314 0003452 167.0648 193.0436 15.20528713168601,523.2469251605053,-53.1121530912205,87.34708209845677,7.601106913932934,5eed7714096e590006985655
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1021,2019-074P,EARTH,TEME,UTC,SGP4,2022-11-30T05:41:07.098144,15.06391804,0.0001759,53.0537,153.2056,74.7232,285.3952,0,U,44726,999,16856,-2.5283e-05,-6.58e-06,0.0,6925.374,95.593,548.457,546.021,PAYLOAD,LARGE,US,2019-11-11,AFETR,,0,3675646,219172051,0 STARLINK-1021,1 44726U 19074P   22334.23688771 -.00000658  00000-0 -25283-4 0  9995,2 44726  53.0537 153.2056 0001759  74.7232 285.3952 15.06391804168564,547.6417388212249,6.317550149231022,-7.2242897274647575,7.589799515043443,5eed7714096e590006985656
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1039,2019-074AH,EARTH,TEME,UTC,SGP4,2022-11-30T08:04:25.228704,15.06396807,0.0001659,53.0539,192.7795,69.9597,290.157,0,U,44744,999,16802,6.2183e-05,6.45e-06,0.0,6925.358,95.592,548.372,546.074,PAYLOAD,LARGE,US,2019-11-11,AFETR,,0,3675646,219172053,0 STARLINK-1039,1 44744U 19074AH  22334.33640311  .00000645  00000-0  62183-4 0  9998,2 44744  53.0539 192.7795 0001659  69.9597 290.1570 15.06396807168022,548.945607696578,-6.475898260364571,-147.3239903157404,7.588367560906162,5eed7714096e590006985657
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1022,2019-074Q,EARTH,TEME,UTC,SGP4,2022-11-30T08:08:22.537536,15.06394044,0.0001586,53.0537,192.7658,68.4153,291.7005,0,U,44727,999,16803,9.2815e-05,1.101e-05,0.0,6925.367,95.593,548.33,546.133,PAYLOAD,LARGE,US,2019-11-11,AFETR,,0,3675646,219172799,0 STARLINK-1022,1 44727U 19074Q   22334.33914974  .00001101  00000-0  92815-4 0  9991,2 44727  53.0537 192.7658 0001586  68.4153 291.7005 15.06394044168032,552.2559937480519,-18.273163182662557,-156.75365591114502,7.585851124971276,5eed7714096e590006985658
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T14:46:14,18 SPCS,STARLINK-1008,2019-074B,EARTH,TEME,UTC,SGP4,2022-11-30T04:48:02.654208,15.06395553,0.0001523,53.0539,153.3815,78.3483,281.7677,0,U,44714,999,16873,0.00011097,1.372e-05,0.0,6925.362,95.592,548.282,546.172,PAYLOAD,LARGE,US,2019-11-11,AFETR,,0,3675032,219138244,0 STARLINK-1008,1 44714U 19074B   22334.20003072  .00001372  00000-0  11097-3 0  9993,2 44714  53.0539 153.3815 0001523  78.3483 281.7677 15.06395553168732,566.2647960338572,-52.08705841661064,134.1725794700431,7.577296736079264,5eed7714096e590006985659
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1028,2019-074W,EARTH,TEME,UTC,SGP4,2022-11-30T05:35:48.740928,15.06396977,0.0001444,53.0538,153.2225,94.5632,265.5522,0,U,44733,999,16856,-1.0275e-05,-4.34e-06,0.0,6925.358,95.592,548.223,546.223,PAYLOAD,LARGE,US,2019-11-11,AFETR,,0,3675646,219172299,0 STARLINK-1028,1 44733U 19074W   22334.23320302 -.00000434  00000-0 -10275-4 0  9993,2 44733  53.0538 153.2225 0001444  94.5632 265.5522 15.06396977168565,549.9711261410703,-9.72513088428099,4.890945086567368,7.587449551995332,5eed7714096e59000698565a
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T03:22:20,18 SPCS,STARLINK-1012,2019-074F,EARTH,TEME,UTC,SGP4,2022-11-29T18:42:57.202272,15.06401523,0.0001734,53.054,155.2773,62.0966,298.0198,0,U,44718,999,16849,0.00012199,1.536e-05,0.0,6925.344,95.592,548.41,546.008,PAYLOAD,LARGE,US,2019-11-11,AFETR,,0,3673849,219107982,0 STARLINK-1012,1 44718U 19074F   22333.77982873  .00001536  00000-0  12199-3 0  9999,2 44718  53.0540 155.2773 0001734  62.0966 298.0198 15.06401523168499,547.9630198621671,30.985765046466426,-125.31446152154311,7.592699986772985,5eed7714096e59000698565b
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1037,2019-074AF,EARTH,TEME,UTC,SGP4,2022-11-30T11:27:44.943264,15.25040189,0.0004658,52.9735,139.7666,202.7015,157.3776,0,U,44742,999,16872,0.00098692,0.0002473,0.0,6868.802,94.424,493.866,487.467,PAYLOAD,LARGE,US,2019-11-11,AFETR,,0,3675646,219171052,0 STARLINK-1037,1 44742U 19074AF  22334.47760351  .00024730  00000-0  98692-3 0  9992,2 44742  52.9735 139.7666 0004658 202.7015 157.3776 15.25040189168727,500.87636836880756,-28.86207679318454,140.71063314845566,7.613021158037145,5eed7714096e59000698565c
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1029,2019-074X,EARTH,TEME,UTC,SGP4,2022-11-30T07:32:35.940768,15.06382437,0.000141,53.0553,72.87,58.5529,301.5598,0,U,44734,999,16967,-2.8182e-05,-7.01e-06,0.0,6925.402,95.593,548.244,546.291,PAYLOAD,LARGE,US,2019-11-11,AFETR,,0,3675646,219171051,0 STARLINK-1029,1 44734U 19074X   22334.31430487 -.00000701  00000-0 -28182-4 0  9992,2 44734  53.0553  72.8700 0001410  58.5529 301.5598 15.06382437169678,552.0391554493317,47.98907675761472,-138.59527797023298,7.591992731709585,5eed7714096e59000698565d
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1014,2019-074H,EARTH,TEME,UTC,SGP4,2022-11-30T04:51:59.484384,15.06393569,0.0001591,53.0553,153.3644,66.488,293.6276,0,U,44720,999,16856,0.00011409,1.418e-05,0.0,6925.368,95.593,548.335,546.131,PAYLOAD,LARGE,US,2019-11-11,AFETR,,0,3675646,219171550,0 STARLINK-1014,1 44720U 19074H   22334.20277181  .00001418  00000-0  11409-3 0  9992,2 44720  53.0553 153.3644 0001591  66.4880 293.6276 15.06393569168562,548.085848241989,-2.3995207786462327,175.73541788025767,7.589171678053835,5eed7714096e59000698565e
